MEDIDAS#es,MEDIDAS_CODE,TERRITORIO#es,TERRITORIO_CODE,TIME_PERIOD#es,TIME_PERIOD_CODE,OBS_VALUE,CONFIDENCIALIDAD_OBSERVACION#es,ESTADO_OBSERVACION#es,ESTADO_OBSERVACION_CODE
Población a 1 de julio,POB_1_JULIO,País Vasco,ES21,2020,2020,2213.9,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,País Vasco,ES21,2020,2020,-10.5796896604,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,País Vasco,ES21,2020,2020,30035.0,,,
Importe a precios de mercado,GDP_PRODUCTION,País Vasco,ES21,2020,2020,66495632.0,,,
Población a 1 de julio,POB_1_JULIO,Cantabria,ES13,2020,2020,583.1,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Cantabria,ES13,2020,2020,-10.3024739367,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Cantabria,ES13,2020,2020,22041.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Cantabria,ES13,2020,2020,12852323.0,,,
Población a 1 de julio,POB_1_JULIO,Principado de Asturias,ES12,2020,2020,1014.6,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Principado de Asturias,ES12,2020,2020,-10.7181231,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Principado de Asturias,ES12,2020,2020,21012.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Principado de Asturias,ES12,2020,2020,21319148.0,,,
Población a 1 de julio,POB_1_JULIO,Galicia,ES11,2020,2020,2698.8,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Galicia,ES11,2020,2020,-9.0573288447,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Galicia,ES11,2020,2020,21737.0,,,
Importe a precios de mercado,GDP_PRODUCTION,Galicia,ES11,2020,2020,58663128.0,,,
Población a 1 de julio,POB_1_JULIO,España,ES,2020,2020,47344.9,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,España,ES,2020,2020,-11.1672860901,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,España,ES,2020,2020,23635.0,,,
Importe a precios de mercado,GDP_PRODUCTION,España,ES,2020,2020,1119010000.0,,,
Población a 1 de julio,POB_1_JULIO,Resto de España,ES_O,2021,2021,,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Resto de España,ES_O,2021,2021,,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Resto de España,ES_O,2021,2021,,,,
Importe a precios de mercado,GDP_PRODUCTION,Resto de España,ES_O,2021,2021,1178866.0,,Valor provisional,P
Población a 1 de julio,POB_1_JULIO,Canarias,ES70,2021,2021,2178.8,,Valor provisional,P
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Canarias,ES70,2021,2021,8.5105603078,,Valor provisional,P
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Canarias,ES70,2021,2021,19663.0,,Valor provisional,P
Importe a precios de mercado,GDP_PRODUCTION,Canarias,ES70,2021,2021,42843120.0,,Valor provisional,P
Población a 1 de julio,POB_1_JULIO,Ciudad Autónoma de Melilla,ES64,2021,2021,85.9,,Valor provisional,P
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Ciudad Autónoma de Melilla,ES64,2021,2021,2.787896241,,Valor provisional,P
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Ciudad Autónoma de Melilla,ES64,2021,2021,18817.0,,Valor provisional,P
Importe a precios de mercado,GDP_PRODUCTION,Ciudad Autónoma de Melilla,ES64,2021,2021,1616543.0,,Valor provisional,P
Población a 1 de julio,POB_1_JULIO,Ciudad Autónoma de Ceuta,ES63,2021,2021,83.2,,Valor provisional,P
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Ciudad Autónoma de Ceuta,ES63,2021,2021,3.2304273645,,Valor provisional,P
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Ciudad Autónoma de Ceuta,ES63,2021,2021,21228.0,,Valor provisional,P
Importe a precios de mercado,GDP_PRODUCTION,Ciudad Autónoma de Ceuta,ES63,2021,2021,1765159.0,,Valor provisional,P
Población a 1 de julio,POB_1_JULIO,Región de Murcia,ES62,2021,2021,1523.1,,Valor provisional,P
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Región de Murcia,ES62,2021,2021,6.9134972803,,Valor provisional,P
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Región de Murcia,ES62,2021,2021,21482.0,,Valor provisional,P
Importe a precios de mercado,GDP_PRODUCTION,Región de Murcia,ES62,2021,2021,32719230.0,,Valor provisional,P
Población a 1 de julio,POB_1_JULIO,Andalucía,ES61,2021,2021,8489.8,,Valor provisional,P
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Andalucía,ES61,2021,2021,6.2396248441,,Valor provisional,P
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Andalucía,ES61,2021,2021,19318.0,,Valor provisional,P
Importe a precios de mercado,GDP_PRODUCTION,Andalucía,ES61,2021,2021,164003435.0,,Valor provisional,P
Población a 1 de julio,POB_1_JULIO,Illes Balears / Islas Baleares,ES53,2021,2021,1181.4,,Valor provisional,P
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Illes Balears / Islas Baleares,ES53,2021,2021,11.6093425131,,Valor provisional,P
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Illes Balears / Islas Baleares,ES53,2021,2021,25420.0,,Valor provisional,P
Importe a precios de mercado,GDP_PRODUCTION,Illes Balears / Islas Baleares,ES53,2021,2021,30031668.0,,Valor provisional,P
Población a 1 de julio,POB_1_JULIO,Comunidad Valenciana,ES52,2021,2021,5077.0,,Valor provisional,P
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Comunidad Valenciana,ES52,2021,2021,7.446230681,,Valor provisional,P
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Comunidad Valenciana,ES52,2021,2021,22619.0,,Valor provisional,P
Importe a precios de mercado,GDP_PRODUCTION,Comunidad Valenciana,ES52,2021,2021,114837367.0,,Valor provisional,P
Población a 1 de julio,POB_1_JULIO,Cataluña,ES51,2021,2021,7750.3,,Valor provisional,P
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Cataluña,ES51,2021,2021,6.9670361063,,Valor provisional,P
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Cataluña,ES51,2021,2021,29942.0,,Valor provisional,P
Importe a precios de mercado,GDP_PRODUCTION,Cataluña,ES51,2021,2021,232057336.0,,Valor provisional,P
Población a 1 de julio,POB_1_JULIO,Extremadura,ES43,2021,2021,1058.7,,Valor provisional,P
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Extremadura,ES43,2021,2021,4.3219141582,,Valor provisional,P
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Extremadura,ES43,2021,2021,19506.0,,Valor provisional,P
Importe a precios de mercado,GDP_PRODUCTION,Extremadura,ES43,2021,2021,20649737.0,,Valor provisional,P
Población a 1 de julio,POB_1_JULIO,Castilla - La Mancha,ES42,2021,2021,2052.4,,Valor provisional,P
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Castilla - La Mancha,ES42,2021,2021,5.1609817498,,Valor provisional,P
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Castilla - La Mancha,ES42,2021,2021,20879.0,,Valor provisional,P
Importe a precios de mercado,GDP_PRODUCTION,Castilla - La Mancha,ES42,2021,2021,42852242.0,,Valor provisional,P
Población a 1 de julio,POB_1_JULIO,Castilla y León,ES41,2021,2021,2377.8,,Valor provisional,P
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Castilla y León,ES41,2021,2021,4.5466396373,,Valor provisional,P
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Castilla y León,ES41,2021,2021,24924.0,,Valor provisional,P
Importe a precios de mercado,GDP_PRODUCTION,Castilla y León,ES41,2021,2021,59263791.0,,Valor provisional,P
Población a 1 de julio,POB_1_JULIO,Comunidad de Madrid,ES30,2021,2021,6714.0,,Valor provisional,P
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Comunidad de Madrid,ES30,2021,2021,5.984791963,,Valor provisional,P
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Comunidad de Madrid,ES30,2021,2021,35380.0,,Valor provisional,P
Importe a precios de mercado,GDP_PRODUCTION,Comunidad de Madrid,ES30,2021,2021,237540292.0,,Valor provisional,P
Población a 1 de julio,POB_1_JULIO,Aragón,ES24,2021,2021,1331.3,,Valor provisional,P
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Aragón,ES24,2021,2021,5.0794419921,,Valor provisional,P
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Aragón,ES24,2021,2021,28664.0,,Valor provisional,P
Importe a precios de mercado,GDP_PRODUCTION,Aragón,ES24,2021,2021,38159471.0,,Valor provisional,P
Población a 1 de julio,POB_1_JULIO,La Rioja,ES23,2021,2021,319.5,,Valor provisional,P
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,La Rioja,ES23,2021,2021,4.6537314991,,Valor provisional,P
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,La Rioja,ES23,2021,2021,26977.0,,Valor provisional,P
Importe a precios de mercado,GDP_PRODUCTION,La Rioja,ES23,2021,2021,8619779.0,,Valor provisional,P
Población a 1 de julio,POB_1_JULIO,Comunidad Foral de Navarra,ES22,2021,2021,661.0,,Valor provisional,P
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Comunidad Foral de Navarra,ES22,2021,2021,6.5420461552,,Valor provisional,P
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Comunidad Foral de Navarra,ES22,2021,2021,31042.0,,Valor provisional,P
Importe a precios de mercado,GDP_PRODUCTION,Comunidad Foral de Navarra,ES22,2021,2021,20518471.0,,Valor provisional,P
Población a 1 de julio,POB_1_JULIO,País Vasco,ES21,2021,2021,2205.4,,Valor provisional,P
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,País Vasco,ES21,2021,2021,6.2088288747,,Valor provisional,P
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,País Vasco,ES21,2021,2021,32750.0,,Valor provisional,P
Importe a precios de mercado,GDP_PRODUCTION,País Vasco,ES21,2021,2021,72225883.0,,Valor provisional,P
Población a 1 de julio,POB_1_JULIO,Cantabria,ES13,2021,2021,584.5,,Valor provisional,P
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Cantabria,ES13,2021,2021,6.8695441283,,Valor provisional,P
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Cantabria,ES13,2021,2021,23988.0,,Valor provisional,P
Importe a precios de mercado,GDP_PRODUCTION,Cantabria,ES13,2021,2021,14022067.0,,Valor provisional,P
Población a 1 de julio,POB_1_JULIO,Principado de Asturias,ES12,2021,2021,1007.7,,Valor provisional,P
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Principado de Asturias,ES12,2021,2021,5.1914035214,,Valor provisional,P
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Principado de Asturias,ES12,2021,2021,23369.0,,Valor provisional,P
Importe a precios de mercado,GDP_PRODUCTION,Principado de Asturias,ES12,2021,2021,23549659.0,,Valor provisional,P
Población a 1 de julio,POB_1_JULIO,Galicia,ES11,2021,2021,2691.5,,Valor provisional,P
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Galicia,ES11,2021,2021,5.6161205724,,Valor provisional,P
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Galicia,ES11,2021,2021,23717.0,,Valor provisional,P
Importe a precios de mercado,GDP_PRODUCTION,Galicia,ES11,2021,2021,63835884.0,,Valor provisional,P
Población a 1 de julio,POB_1_JULIO,España,ES,2021,2021,47373.4,,Valor provisional,P
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,España,ES,2021,2021,6.403159936,,Valor provisional,P
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,España,ES,2021,2021,25801.0,,Valor provisional,P
Importe a precios de mercado,GDP_PRODUCTION,España,ES,2021,2021,1222290000.0,,Valor provisional,P
Población a 1 de julio,POB_1_JULIO,Resto de España,ES_O,2022,2022,,,,
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Resto de España,ES_O,2022,2022,,,,
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Resto de España,ES_O,2022,2022,,,,
Importe a precios de mercado,GDP_PRODUCTION,Resto de España,ES_O,2022,2022,1219038.0,,Valor normal,A
Población a 1 de julio,POB_1_JULIO,Canarias,ES70,2022,2022,2198.0,,Valor normal,A
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Canarias,ES70,2022,2022,9.7055816663,,Valor normal,A
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Canarias,ES70,2022,2022,22303.0,,Valor normal,A
Importe a precios de mercado,GDP_PRODUCTION,Canarias,ES70,2022,2022,49020986.0,,Valor normal,A
Población a 1 de julio,POB_1_JULIO,Ciudad Autónoma de Melilla,ES64,2022,2022,84.9,,Valor normal,A
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Ciudad Autónoma de Melilla,ES64,2022,2022,3.5048866625,,Valor normal,A
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Ciudad Autónoma de Melilla,ES64,2022,2022,20698.0,,Valor normal,A
Importe a precios de mercado,GDP_PRODUCTION,Ciudad Autónoma de Melilla,ES64,2022,2022,1756761.0,,Valor normal,A
Población a 1 de julio,POB_1_JULIO,Ciudad Autónoma de Ceuta,ES63,2022,2022,82.7,,Valor normal,A
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Ciudad Autónoma de Ceuta,ES63,2022,2022,3.4531733402,,Valor normal,A
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Ciudad Autónoma de Ceuta,ES63,2022,2022,23073.0,,Valor normal,A
Importe a precios de mercado,GDP_PRODUCTION,Ciudad Autónoma de Ceuta,ES63,2022,2022,1907382.0,,Valor normal,A
Población a 1 de julio,POB_1_JULIO,Región de Murcia,ES62,2022,2022,1543.7,,Valor normal,A
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Región de Murcia,ES62,2022,2022,3.9558968839,,Valor normal,A
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Región de Murcia,ES62,2022,2022,23197.0,,Valor normal,A
Importe a precios de mercado,GDP_PRODUCTION,Región de Murcia,ES62,2022,2022,35809533.0,,Valor normal,A
Población a 1 de julio,POB_1_JULIO,Andalucía,ES61,2022,2022,8545.1,,Valor normal,A
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Andalucía,ES61,2022,2022,5.2129530092,,Valor normal,A
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Andalucía,ES61,2022,2022,21091.0,,Valor normal,A
Importe a precios de mercado,GDP_PRODUCTION,Andalucía,ES61,2022,2022,180224284.0,,Valor normal,A
Población a 1 de julio,POB_1_JULIO,Illes Balears / Islas Baleares,ES53,2022,2022,1198.0,,Valor normal,A
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Illes Balears / Islas Baleares,ES53,2022,2022,12.5023525167,,Valor normal,A
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Illes Balears / Islas Baleares,ES53,2022,2022,29603.0,,Valor normal,A
Importe a precios de mercado,GDP_PRODUCTION,Illes Balears / Islas Baleares,ES53,2022,2022,35465293.0,,Valor normal,A
Población a 1 de julio,POB_1_JULIO,Comunidad Valenciana,ES52,2022,2022,5165.5,,Valor normal,A
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Comunidad Valenciana,ES52,2022,2022,5.891241829,,Valor normal,A
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Comunidad Valenciana,ES52,2022,2022,24473.0,,Valor normal,A
Importe a precios de mercado,GDP_PRODUCTION,Comunidad Valenciana,ES52,2022,2022,126416306.0,,Valor normal,A
Población a 1 de julio,POB_1_JULIO,Cataluña,ES51,2022,2022,7838.7,,Valor normal,A
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Cataluña,ES51,2022,2022,6.045961848,,Valor normal,A
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Cataluña,ES51,2022,2022,32550.0,,Valor normal,A
Importe a precios de mercado,GDP_PRODUCTION,Cataluña,ES51,2022,2022,255153805.0,,Valor normal,A
Población a 1 de julio,POB_1_JULIO,Extremadura,ES43,2022,2022,1055.7,,Valor normal,A
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Extremadura,ES43,2022,2022,2.1023609163,,Valor normal,A
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Extremadura,ES43,2022,2022,21343.0,,Valor normal,A
Importe a precios de mercado,GDP_PRODUCTION,Extremadura,ES43,2022,2022,22530837.0,,Valor normal,A
Población a 1 de julio,POB_1_JULIO,Castilla - La Mancha,ES42,2022,2022,2069.5,,Valor normal,A
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Castilla - La Mancha,ES42,2022,2022,2.1716623368,,Valor normal,A
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Castilla - La Mancha,ES42,2022,2022,22574.0,,Valor normal,A
Importe a precios de mercado,GDP_PRODUCTION,Castilla - La Mancha,ES42,2022,2022,46715873.0,,Valor normal,A
Población a 1 de julio,POB_1_JULIO,Castilla y León,ES41,2022,2022,2379.5,,Valor normal,A
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Castilla y León,ES41,2022,2022,3.1085574664,,Valor normal,A
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Castilla y León,ES41,2022,2022,26992.0,,Valor normal,A
Importe a precios de mercado,GDP_PRODUCTION,Castilla y León,ES41,2022,2022,64226642.0,,Valor normal,A
Población a 1 de julio,POB_1_JULIO,Comunidad de Madrid,ES30,2022,2022,6809.2,,Valor normal,A
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Comunidad de Madrid,ES30,2022,2022,7.2184212858,,Valor normal,A
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Comunidad de Madrid,ES30,2022,2022,38435.0,,Valor normal,A
Importe a precios de mercado,GDP_PRODUCTION,Comunidad de Madrid,ES30,2022,2022,261713090.0,,Valor normal,A
Población a 1 de julio,POB_1_JULIO,Aragón,ES24,2022,2022,1345.0,,Valor normal,A
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Aragón,ES24,2022,2022,3.8163684187,,Valor normal,A
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Aragón,ES24,2022,2022,31051.0,,Valor normal,A
Importe a precios de mercado,GDP_PRODUCTION,Aragón,ES24,2022,2022,41762830.0,,Valor normal,A
Población a 1 de julio,POB_1_JULIO,La Rioja,ES23,2022,2022,321.2,,Valor normal,A
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,La Rioja,ES23,2022,2022,5.4822867268,,Valor normal,A
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,La Rioja,ES23,2022,2022,29579.0,,Valor normal,A
Importe a precios de mercado,GDP_PRODUCTION,La Rioja,ES23,2022,2022,9501978.0,,Valor normal,A
Población a 1 de julio,POB_1_JULIO,Comunidad Foral de Navarra,ES22,2022,2022,668.5,,Valor normal,A
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Comunidad Foral de Navarra,ES22,2022,2022,4.7484873507,,Valor normal,A
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Comunidad Foral de Navarra,ES22,2022,2022,33798.0,,Valor normal,A
Importe a precios de mercado,GDP_PRODUCTION,Comunidad Foral de Navarra,ES22,2022,2022,22595257.0,,Valor normal,A
Población a 1 de julio,POB_1_JULIO,País Vasco,ES21,2022,2022,2214.5,,Valor normal,A
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,País Vasco,ES21,2022,2022,5.9947539859,,Valor normal,A
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,País Vasco,ES21,2022,2022,35832.0,,Valor normal,A
Importe a precios de mercado,GDP_PRODUCTION,País Vasco,ES21,2022,2022,79350168.0,,Valor normal,A
Población a 1 de julio,POB_1_JULIO,Cantabria,ES13,2022,2022,586.8,,Valor normal,A
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Cantabria,ES13,2022,2022,4.75684505,,Valor normal,A
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Cantabria,ES13,2022,2022,26167.0,,Valor normal,A
Importe a precios de mercado,GDP_PRODUCTION,Cantabria,ES13,2022,2022,15354834.0,,Valor normal,A
Población a 1 de julio,POB_1_JULIO,Principado de Asturias,ES12,2022,2022,1005.8,,Valor normal,A
Índices de volumen encadenados. Tasa de variación anual,INDICES_VOLUMEN_ENCADENADO_TVA,Principado de Asturias,ES12,2022,2022,4.0654006922,,Valor normal,A
Importe a precios de mercado per cápita,GDP_PRODUCTION_PC,Principado de Asturias,ES12,2022,2022,25675.0,,Valor normal,A
Importe a precios de mercado,GDP_PRODUCTION,Principado de Asturias,ES12,2022,2022,25822416.0,,Valor normal,A
Población a 1 de julio,POB_1_JULIO,Galicia,ES11,2022,2022,2695.5,,Valor normal,A
